Axyz,Act
9.294331182,walking
8.962554451,walking
8.837132474,walking
7.968600053,walking
7.951740686,walking
8.136931591,walking
8.272383391,walking
9.100373641,walking
10.44998092,walking
11.3041025,walking
11.30121065,walking
11.05696135,walking
11.19542586,walking
12.80182941,walking
13.54009947,walking
13.89055618,walking
12.20110696,walking
11.27828191,walking
9.04536212,walking
8.595754002,walking
8.612841066,walking
8.962120244,walking
9.910231342,walking
10.46760868,walking
11.08235678,walking
11.74163332,walking
12.23542751,walking
12.61627052,walking
13.13611679,walking
13.57466797,walking
15.28523494,walking
16.25714221,walking
17.25470773,walking
17.78601227,walking
16.33240365,walking
14.20995016,walking
12.22425083,walking
12.07050362,walking
12.39691794,walking
13.22354046,walking
13.34978606,walking
13.35452172,walking
12.37268972,walking
11.53374839,walking
11.07067941,walking
10.46617196,walking
10.50425097,walking
10.33168015,walking
9.697516815,walking
9.306758292,walking
8.791073198,walking
7.645369044,walking
7.645369044,walking
6.653276719,walking
6.673864654,walking
7.357637696,walking
7.80030813,walking
8.487111425,walking
10.02499381,walking
10.76388764,walking
11.1348648,walking
11.31829575,walking
12.05203673,walking
13.56473165,walking
14.80133293,walking
14.66202994,walking
12.32736366,walking
10.12716622,walking
9.241637548,walking
8.303183407,walking
8.682983863,walking
9.264770461,walking
9.674901917,walking
10.38344525,walking
10.8910208,walking
11.13425059,walking
11.45479361,walking
12.14778103,walking
12.87783337,walking
14.32109648,walking
14.92809627,walking
15.49702253,walking
16.93151352,walking
16.91399221,walking
15.22252338,walking
13.1601804,walking
12.98677956,walking
13.09078569,walking
13.81551991,walking
13.77188689,walking
13.65157302,walking
12.46150783,walking
11.74556509,walking
11.28745741,walking
10.86948648,walking
10.86451883,walking
10.67465542,walking
10.2784549,walking
9.905054814,walking
9.579380885,walking
8.71912782,walking
8.332125524,walking
7.882902666,walking
7.543329317,walking
7.998846595,walking
8.232576154,walking
8.531189295,walking
10.01845391,walking
10.46632659,walking
10.89735175,walking
10.91188071,walking
11.48766313,walking
12.46681348,walking
13.47976647,walking
14.11730254,walking
13.4572048,walking
10.46503076,walking
9.308628661,walking
8.639923945,walking
8.482671037,walking
9.083286829,walking
9.495400093,walking
10.09810458,walking
10.92889576,walking
11.4040417,walking
11.70816528,walking
12.3303772,walking
12.62980834,walking
13.34273437,walking
14.73947215,walking
15.24925603,walking
15.90872221,walking
16.34501739,walking
14.99189724,walking
14.07263165,walking
14.45950853,walking
15.00597423,walking
15.42466662,walking
16.10220011,walking
15.89506721,walking
14.66538378,walking
13.08348893,walking
12.19121542,walking
11.66006104,walking
11.12055922,walking
10.87262508,walking
10.19112573,walking
9.885061476,walking
9.411946382,walking
8.809499189,walking
8.195158205,walking
7.784655886,walking
7.798175064,walking
8.049393335,walking
8.401116606,walking
8.862665665,walking
10.44027544,walking
11.85892855,walking
11.88017596,walking
11.10890357,walking
10.99141035,walking
11.39960098,walking
12.64705784,walking
13.78022745,walking
13.14110399,walking
10.84411021,walking
9.611463935,walking
8.734662778,walking
8.42540821,walking
8.82420837,walking
9.207230327,walking
10.43628133,walking
11.28053674,walking
11.85666023,walking
12.7233454,walking
13.08696853,walking
13.45988937,walking
14.42911089,walking
15.12556632,walking
15.47688992,walking
15.54319464,walking
15.62217545,walking
14.9064375,walking
13.36948042,walking
13.62297495,walking
14.04267636,walking
15.01060606,walking
15.99872998,walking
16.12482204,walking
14.91469347,walking
13.42927627,walking
12.30464153,walking
10.88319122,walking
10.39101332,walking
10.22675706,walking
10.02691804,walking
9.782768487,walking
9.493537068,walking
8.753823844,walking
8.379388556,walking
8.247404457,walking
7.914964165,walking
7.816977041,walking
7.79344151,walking
8.090890585,walking
9.189870086,walking
9.809599772,walking
10.16415809,walking
10.20918576,walking
10.54148523,walking
12.49893701,walking
13.21304044,walking
13.51809018,walking
12.43537438,walking
11.47314548,walking
9.900378328,walking
8.245770844,walking
7.292898507,walking
7.448767225,walking
7.725917975,walking
8.647217356,walking
9.441163049,walking
10.46157048,walking
12.21366847,walking
13.12646754,walking
13.1516029,walking
13.41006369,walking
14.42909802,walking
15.18256362,walking
16.03924239,walking
16.51436256,walking
16.77798957,walking
13.63973834,walking
12.48453358,walking
12.32765781,walking
13.73934633,walking
15.17597024,walking
15.89107552,walking
16.06970593,walking
14.8640987,walking
13.21023411,walking
11.11517823,walking
10.63417946,walking
10.51759341,walking
10.40588767,walking
10.1831114,walking
9.994781375,walking
9.548144569,walking
8.99494924,walking
8.545813043,walking
8.142216445,walking
8.192394303,walking
8.089915281,walking
8.149936936,walking
8.314325401,walking
8.838604884,walking
9.500628786,walking
10.00268161,walking
10.47911753,walking
11.01523244,walking
11.52088118,walking
12.5003232,walking
13.93948705,walking
14.12144086,walking
12.10758425,walking
10.47346267,walking
9.341235398,walking
7.73814406,walking
7.718636935,walking
7.980996874,walking
8.578522274,walking
9.380479767,walking
10.10923903,walking
12.03806946,walking
13.01687423,walking
14.08225918,walking
14.45873388,walking
14.91593763,walking
15.55471119,walking
16.2397277,walking
16.64912116,walking
16.48926159,walking
14.49938071,walking
13.67270583,walking
13.68711691,walking
14.20071894,walking
14.62546977,walking
15.09577646,walking
14.8059808,walking
13.63995808,walking
12.7660404,walking
11.37677903,walking
10.28565833,walking
10.30631505,walking
10.30811942,walking
10.08986652,walking
10.02566228,walking
9.307505034,walking
8.823164158,walking
8.298199902,walking
7.547272353,walking
7.303285259,walking
7.349137693,walking
7.931989928,walking
8.657010829,walking
11.13033911,walking
11.82764462,walking
11.94282669,walking
11.52324841,walking
11.26026977,walking
12.36509903,walking
13.14660677,walking
13.68347686,walking
12.74499164,walking
11.90702856,walking
9.510811806,walking
8.741275158,walking
8.624018612,walking
9.127733794,walking
9.359997015,walking
9.579192608,walking
10.3418775,walking
10.56236033,walking
11.03704665,walking
11.85984978,walking
12.21712264,walking
12.48224302,walking
14.22032088,walking
14.77347246,walking
15.28370088,walking
16.56346474,walking
15.59420443,walking
14.69713904,walking
13.61926167,walking
13.76969572,walking
14.28634202,walking
15.48589608,walking
15.5887901,walking
14.58012042,walking
13.51874308,walking
10.97543402,walking
10.42256553,walking
10.21099335,walking
10.37012442,walking
10.26033118,walking
9.992275434,walking
9.722051203,walking
8.87049209,walking
8.275416389,walking
7.73488539,walking
7.474457574,walking
7.495243836,walking
8.5296022,walking
9.026480499,walking
9.580561889,walking
10.28132493,walking
10.0656193,walking
9.880293606,walking
9.831963973,walking
10.54357214,walking
12.15978602,walking
13.17972421,walking
13.41181594,walking
12.82954859,walking
11.45183653,walking
9.384156083,walking
8.759548556,walking
8.540616304,walking
9.077108207,walking
9.698390224,walking
10.13397081,walking
11.01259717,walking
11.10721324,walking
11.5145166,walking
12.08715146,walking
12.38427748,walking
13.397138,walking
14.45319138,walking
14.94067993,walking
15.80778663,walking
15.89685791,walking
14.65742279,walking
13.83068699,walking
13.13200754,walking
13.82367181,walking
14.76258449,walking
15.1076443,walking
14.67624462,walking
13.93896112,walking
12.107906,walking
11.2625233,walking
10.44403962,walking
10.47132659,walking
10.33450227,walking
10.3274699,walking
9.954633889,walking
9.515894984,walking
8.956971609,walking
7.759482294,walking
7.33719755,walking
6.987742678,walking
7.169911159,walking
7.70994467,walking
8.39681334,walking
9.269989224,walking
10.04176062,walking
10.36089728,walking
11.07630004,walking
11.26074074,walking
11.51205,walking
12.77786712,walking
13.24264162,walking
13.67333222,walking
13.60382299,walking
11.0562024,walking
9.740471439,walking
8.3822521,walking
8.645237609,walking
8.96429947,walking
9.395658978,walking
9.872658508,walking
10.75580951,walking
11.12008777,walking
11.90846086,walking
12.17932066,walking
12.31414326,walking
13.33421297,walking
14.03043792,walking
14.65636859,walking
15.5674538,walking
15.78114487,walking
15.55856794,walking
14.20872946,walking
13.71644958,walking
14.00413488,walking
14.66466262,walking
15.10220281,walking
15.23056392,walking
14.46823553,walking
13.17001089,walking
11.93406673,walking
10.57739274,walking
10.42312615,walking
10.37651266,walking
10.11946541,walking
9.894742743,walking
9.289500346,walking
8.530126888,walking
7.792122991,walking
7.551083951,walking
7.628239396,walking
7.83564223,walking
8.052035499,walking
8.557035536,walking
9.02378532,walking
9.783193266,walking
10.86927308,walking
11.19892422,walking
11.21753001,walking
11.51686283,walking
11.88358581,walking
12.63854248,walking
13.03213809,walking
12.18950169,walking
10.46542949,walking
9.023772036,walking
8.415547033,walking
8.353003119,walking
8.923114295,walking
9.221623816,walking
9.965790055,walking
10.57725206,walking
11.23763032,walking
12.57188811,walking
13.15977242,walking
13.37246791,walking
14.38851816,walking
14.78157546,walking
15.3366098,walking
15.58805,walking
15.42113919,walking
14.78275677,walking
14.15293398,walking
14.28717037,walking
15.12365686,walking
15.32967144,walking
15.40665543,walking
14.30742947,walking
13.05693482,walking
11.97578164,walking
11.03639441,walking
10.7844693,walking
10.76448351,walking
10.54188536,walking
10.23361128,walking
10.07927724,walking
9.201011784,walking
8.517632839,walking
8.035532474,walking
7.876315082,walking
7.77976036,walking
7.977299724,walking
7.657131255,walking
7.806450447,walking
8.713112365,walking
9.415561768,walking
10.09860451,walking
10.25091354,walking
10.70609838,walking
12.92680206,walking
13.9200472,walking
14.28620905,walking
13.82702286,walking
12.3625561,walking
10.90815646,walking
8.750858309,walking
8.576038028,walking
8.815709543,walking
9.429711099,walking
10.03380068,walking
10.24735171,walking
10.70000353,walking
11.14615507,walking
11.40980112,walking
12.2709374,walking
12.82868834,walking
13.93963898,walking
15.31197743,walking
15.74125539,walking
15.96090771,walking
15.83997642,walking
14.80357022,walking
13.99262299,walking
13.82414464,walking
14.29618842,walking
14.67559995,walking
14.44001289,walking
14.15886135,walking
13.41142705,walking
11.53052254,walking
10.88361234,walking
10.56365702,walking
10.37629165,walking
10.00635011,walking
9.783365783,walking
9.269998827,walking
8.839127195,walking
8.393811827,walking
8.11039006,walking
8.157551445,walking
8.272246785,walking
8.584758359,walking
9.126789062,walking
9.355812904,walking
9.729756354,walking
10.8505519,walking
10.61056824,walking
10.67613832,walking
10.79669492,walking
11.35657076,walking
11.97368896,walking
12.62614813,walking
12.0758817,walking
10.86687221,walking
8.646117396,walking
8.023726459,walking
7.896299314,walking
8.465037543,walking
8.990226125,walking
9.60001826,walking
10.89486523,walking
11.20045883,walking
11.81895437,walking
12.52907427,walking
13.08952958,walking
13.56230503,walking
14.72368645,walking
15.10107821,walking
15.2989075,walking
15.42727358,walking
14.34045486,walking
13.82423359,walking
14.99772494,walking
15.51454698,walking
15.90118203,walking
15.9945619,walking
15.17043843,walking
13.90594056,walking
11.49170616,walking
10.94526321,walking
10.72124647,walking
10.64023544,walking
10.66214842,walking
10.51910095,walking
10.20613242,walking
9.674274414,walking
9.279850007,walking
8.984781765,walking
8.606258227,walking
8.181628548,walking
8.275049227,walking
8.375190173,walking
8.672474037,walking
9.681836213,walking
10.24907008,walking
10.38716535,walking
11.43586876,walking
11.97172182,walking
13.06453822,walking
14.45531659,walking
14.38213363,walking
13.62618973,walking
10.75538727,walking
9.562675878,walking
8.624560679,walking
8.60898882,walking
8.701303072,walking
8.880160263,walking
10.47033213,walking
10.89860396,walking
11.90281331,walking
12.51134011,walking
13.15861765,walking
13.7737414,walking
15.29639471,walking
15.85106034,walking
16.22784538,walking
16.52892085,walking
15.92783175,walking
15.11533831,walking
14.44369516,walking
14.96952395,walking
15.88620987,walking
16.12179485,walking
15.93134661,walking
14.24819548,walking
12.7195784,walking
11.49632913,walking
10.35003728,walking
10.15907134,walking
9.996910479,walking
9.645796591,walking
9.382737512,walking
8.772360106,walking
8.462022888,walking
8.076384063,walking
7.906575181,walking
8.214752222,walking
8.247972935,walking
8.911877695,walking
9.626503263,walking
10.46764279,walking
10.98918633,walking
11.77211968,walking
11.78498494,walking
11.56122011,walking
12.43480661,walking
13.92089748,walking
14.32981522,walking
14.28980152,walking
12.27634949,walking
10.79931223,walking
8.974503051,walking
8.073465966,walking
8.274118871,walking
8.486684923,walking
9.210962013,walking
9.539974187,walking
9.806924725,walking
11.16575273,walking
12.02200409,walking
12.77309514,walking
13.2999287,walking
14.58622437,walking
14.77640464,walking
15.21183496,walking
16.39427064,walking
16.05071376,walking
15.18363612,walking
15.27139416,walking
15.7943979,walking
16.76837664,walking
17.10271668,walking
16.99767463,walking
15.21740641,walking
14.03850756,walking
12.04073695,walking
11.49302711,walking
10.93900847,walking
10.70629364,walking
10.35972696,walking
10.00413936,walking
9.65953821,walking
8.96709282,walking
9.133060982,walking
8.982984111,walking
8.57782492,walking
8.724887049,walking
9.122252131,walking
10.10669978,walking
10.59394158,walking
11.35826976,walking
10.77155275,walking
10.51855636,walking
11.32440986,walking
13.69263482,walking
14.19083567,walking
13.94101923,walking
12.97574284,walking
10.09883771,walking
9.113907841,walking
8.599118369,walking
8.766369669,walking
9.771454517,walking
9.771454517,walking
10.76618279,walking
11.46808757,walking
11.91003261,walking
12.41208388,walking
13.16311729,walking
13.70621178,walking
14.65013073,walking
15.19519414,walking
16.09108944,walking
16.49460497,walking
15.4778738,walking
14.9807401,walking
15.4057964,walking
15.8748871,walking
16.85594938,walking
16.40277043,walking
15.65089918,walking
15.07687034,walking
12.52939515,walking
11.68840287,walking
11.2192428,walking
10.52575065,walking
10.25452034,walking
9.969383189,walking
9.406800258,walking
9.050256803,walking
8.891296831,walking
